Measurement Name :,20190204_resp_larvae_T1,,Generated On :,"04/02/2019, 18:01:38",,,Calibration details for Oxygen,,,Report :,"@m01:IDENTIFICATION
Serial number     : SEBX0007000710      
MUX channel       : ON - 01

PARAMETERS
Sig LED current   : 040
Ref LED current   : 075
Frequency         : 060
Sending interval  : 0000
Pulse lenght      : 06
Red REF comp.     : ON
Temperature comp. : ON

FIRMWARE
ver.4.039.A3.ST   : 04/30/07, 09:14:36
@m01:RDY

",,Other Report :,"Start Temperature : 
End Temperature        : 
Start Humidity         : 
End Humidity           : 
Ref.phase Corre        : 1
Dig. Ampl.Factor       : 
Mod. Coarse Freq.      : 
Mod. Fine Freq.        : 
Mod. Shape             : 
Mono or Stero          : 
Phase Shift            : 
Sampling Rate          : 
Temp. Corr Slop Coef   : 
",,,,,,,,,,,,,,,,,
04.02.19 17:57:18,80.1,285.58,283.76,289.68,275.16,275.16,274.71,276.97,269.32,267.08,270.22,266.64,268.42,269.32,267.53,269.77,255.08,266.19,266.19,268.87,255.08,268.87,268.42,266.64,256.85,,13,968,28,13.04,
04.02.19 17:57:33,80.35,281.94,278.77,289.23,277.87,273.36,274.26,280.13,271.56,267.98,270.67,268.42,266.19,267.53,268.87,267.53,255.96,266.19,266.19,268.42,255.52,267.53,268.42,267.53,258.18,,13,968,28,13.02,
04.02.19 17:57:48,80.6,283.76,281.94,288.77,276.97,271.56,272.01,276.97,272.01,272.91,270.67,271.11,265.74,266.64,268.42,267.98,255.52,266.19,265.3,267.08,252.87,267.98,267.98,265.74,257.29,,13,968,28,13.04,
04.02.19 17:58:03,80.85,280.13,277.42,291.06,276.97,272.01,279.23,273.36,272.46,272.91,269.32,269.32,266.19,268.42,269.32,268.87,255.52,264.4,267.98,268.87,255.96,268.42,268.42,266.64,258.18,,13,968,28,13.04,
04.02.19 17:58:19,81.12,279.68,280.13,287.86,276.52,273.36,275.61,276.06,270.67,268.87,272.01,267.08,268.42,268.87,265.74,268.87,255.52,265.74,266.19,266.64,254.2,267.08,269.32,266.64,257.29,,13,968,28,13.04,
04.02.19 17:58:34,81.37,285.58,283.76,293.8,277.87,274.71,272.01,276.06,270.67,272.01,271.56,270.22,265.74,267.98,266.64,268.87,254.2,266.19,265.74,268.87,254.64,269.32,267.53,265.74,257.73,,13,968,28,13.02,
04.02.19 17:58:49,81.62,283.76,280.58,290.6,281.04,277.87,273.36,276.52,272.46,270.22,268.42,266.64,266.64,267.53,267.98,271.11,255.52,266.19,267.53,268.87,255.52,267.53,269.32,266.19,259.06,,13,968,28,13.04,
04.02.19 17:59:04,81.87,281.94,282.4,291.06,277.87,276.52,276.06,277.87,272.46,269.32,273.36,268.42,265.74,269.32,268.42,267.98,254.2,267.53,265.74,268.42,255.96,269.32,269.77,266.19,256.85,,13,968,28,13.02,
04.02.19 17:59:19,82.12,285.12,285.12,295.18,280.58,270.22,273.81,275.16,275.61,271.56,269.77,269.77,266.19,267.98,267.53,269.77,255.08,267.53,267.53,268.42,252.43,267.53,267.53,267.98,257.29,,13,968,28,13.04,
04.02.19 17:59:34,82.37,283.31,283.31,291.51,278.32,276.06,271.56,277.87,273.81,269.77,269.77,267.98,269.32,268.87,267.98,266.64,254.2,265.3,267.08,270.22,255.52,266.64,266.64,265.74,258.62,,13,968,28,13.04,
04.02.19 17:59:49,82.62,283.76,278.77,293.8,277.87,273.36,279.68,279.68,270.67,268.42,270.67,269.77,266.64,269.77,268.42,269.77,254.64,265.74,266.64,270.67,253.75,268.87,267.08,267.53,259.06,,13,968,28,13.04,
04.02.19 18:00:04,82.87,283.31,281.49,286.49,279.23,270.22,275.16,276.97,272.46,269.77,270.22,268.87,265.74,267.98,267.08,268.42,253.75,265.74,266.64,268.42,255.08,264.4,266.64,266.19,258.62,,13,968,28,13.04,
04.02.19 18:00:20,83.13,283.76,285.12,290.14,276.52,270.22,271.56,275.16,272.46,272.01,271.56,268.87,267.08,264.85,267.53,268.42,254.64,267.98,266.19,269.77,255.08,266.64,268.87,266.19,258.18,,13,968,28,13.02,
04.02.19 18:00:35,83.38,285.58,280.58,291.06,279.68,279.23,274.26,276.06,272.46,270.22,271.11,267.53,267.98,268.42,267.53,268.42,253.31,265.74,267.08,269.77,255.52,267.53,269.32,266.19,258.62,,13,968,28,13.02,
04.02.19 18:00:50,83.63,285.58,278.77,293.8,277.87,274.71,276.97,279.68,273.36,272.01,270.67,269.32,266.64,267.53,268.87,267.08,254.64,266.19,268.42,269.32,255.96,266.64,266.64,267.53,257.29,,13,968,28,13.02,
04.02.19 18:01:05,83.88,285.58,283.76,291.97,280.13,276.52,273.36,278.32,268.42,272.01,269.32,269.32,266.64,268.42,268.87,269.32,254.2,264.4,267.08,269.32,254.2,267.53,269.32,268.87,257.73,,13,968,28,13.04,
04.02.19 18:01:21,84.15,281.49,285.12,292.43,277.87,268.87,275.61,276.06,276.52,269.77,270.67,267.08,267.53,268.87,267.08,268.87,252.43,264.85,265.74,269.77,255.08,265.3,267.08,266.64,258.62,,13,968,28,13.02,
