"Date","RUN","SDR_position","Lpc","Leq","Lz","alpha"
"20190205","1","D2",-0.279762297166213,-0.277637808205947,-0.277637808205947,0.4
"20190205","1","A3",-0.305253821345532,-0.175898926654738,-0.175898926654738,0.4
"20190205","1","B3",-0.310662512252077,-0.254080712482711,-0.327390236220469,0.4
"20190205","1","C3",-0.285333953733266,-0.285333953733266,-0.15646058896138,0.4
"20190205","1","D3",-0.190798329096462,-0.135978051044464,-0.125073555523654,0.4
"20190205","1","A4",-0.385361986818525,-0.355429031310283,-0.197243564356435,0.4
"20190205","1","B4",-0.252033259467551,-0.215508110805266,-0.215508110805266,0.4
"20190205","1","C4",-0.347237830945773,-0.189948787474579,-0.77036173273505,0.4
"20190205","1","D4",-0.242940173673218,-0.242940173673218,-0.189794266801894,0.4
"20190205","1","A5",-0.319356853672643,-0.228028276786351,-0.262468479857862,0.4
"20190205","1","B5",-0.288911841162437,-0.241514909205228,-0.241514909205228,0.4
"20190205","1","C5",-0.367808297728202,-0.34185287227787,-0.34185287227787,0.4
"20190205","1","D5",-0.196687066503471,-0.196687066503471,-0.497672247224726,0.4
"20190205","1","A6",-0.37137211850734,-0.366501146483227,-0.366501146483227,0.4
"20190205","1","B6",-0.334585782164926,-0.233900291016651,-0.224372748501283,0.4
"20190205","1","C6",-0.322325934683022,-0.305655756968658,-0.255993320051566,0.4
"20190205","1","D6",-0.221844910756052,-0.225050061979002,-0.225050061979002,0.4
"20190205","2","A1",-0.359490739662206,-0.273283678346972,-0.273283678346972,0.4
"20190205","2","B1",-0.425855679020552,-0.418772110926423,-0.418772110926423,0.4
"20190205","2","C1",-0.381564380793391,-0.342134251290872,-0.360738343102093,0.4
"20190205","2","D1",-0.360798677584286,-0.306876388767387,-0.306876388767387,0.4
"20190205","2","A2",-0.360463517871297,-0.307986344238972,-0.307986344238972,0.4
"20190205","2","B2",-0.344630599347173,-0.318668183011112,-0.318668183011112,0.4
"20190205","2","C2",-0.403347715619847,-0.34343940117853,-0.34343940117853,0.4
"20190205","2","D2",-0.35380889739296,-0.354640956477363,-0.350101920067193,0.4
"20190205","2","A3",-0.337740825212523,-0.346319465799764,-0.386555903271683,0.4
"20190205","2","B3",-0.34480223017042,-0.343585921325053,-0.371590373935581,0.4
"20190205","2","C3",-0.495933665008289,-0.407195450900347,-0.436469845943535,0.4
"20190205","2","D3",-0.399457255114487,-0.486722689075636,-0.492439939340721,0.4
"20190205","2","A4",-0.442780565193277,-0.443385475284212,-0.443385475284212,0.4
"20190205","2","B4",-0.429678406095944,-0.427215994076266,-0.431163362952832,0.4
"20190205","2","C4",-0.444875373878366,-0.408221753398966,-0.4070027100271,0.4
"20190205","2","D4",-0.349535131360738,-0.44345528455284,-0.476709657056412,0.4
"20190205","2","A5",-0.46982673637043,-0.46982673637043,-0.420891260607128,0.4
"20190205","2","B5",-0.463400976668474,-0.463400976668474,-0.500405563817686,0.4
"20190205","2","C5",-0.452559227032506,-0.327852734981741,-0.330930866601757,0.4
"20190205","2","D5",-0.376857894557009,-0.3570574726816,-0.3570574726816,0.4
"20190205","2","A6",-0.518959226226865,-0.509992210321322,-0.509992210321322,0.4
"20190205","2","B6",-0.484992283578493,-0.484992283578493,-0.414920187793428,0.4
"20190205","2","C6",-0.427092853670391,-0.480446251129182,-0.735325363338017,0.4
"20190205","2","D6",-0.478294208804455,-0.438778869778871,-0.470872376087472,0.4
"20190207","1","A1",-0.318699515952581,-0.177020283412062,-0.177020283412062,0.4
"20190207","1","B1",-0.292336895388078,-0.241745603624986,-0.241745603624986,0.4
"20190207","1","C1",-0.31050754430173,-0.366577968943649,-0.4288418826018,0.4
"20190207","1","D1",-0.308929331493214,-0.271187328448037,-0.271187328448037,0.4
"20190207","1","A2",-0.383464767753847,-0.303147244805782,-0.299878855321893,0.4
"20190207","1","B2",-0.283506779826359,-0.283506779826359,-0.255237394184762,0.4
"20190207","1","C2",-0.318870540265033,-0.323667783459703,-0.328445718493585,0.4
