Date/Time,Time/Min.,A1,B1,C1,D1,A2,B2,C2,D2,A3,B3,C3,D3,A4,B4,C4,D4,A5,B5,C5,D5,A6,B6,C6,D6,,Tm [°C],p [mbar],Salinity [g/1000g],T_internal [°C],Error
31.01.19 23:11:20,25.58,293.47,298.86,300.22,295.71,271.72,271.28,274.36,269.09,266.9,267.34,264.29,264.72,260.81,263.41,263.85,253.88,260.81,261.24,264.29,252.59,257.77,259.07,257.34,250.44,,14,968,28,14.82,
31.01.19 23:11:35,25.83,296.16,296.16,297.96,286.31,269.97,276.56,269.97,269.09,268.65,267.34,263.85,262.98,262.11,263.85,262.98,253.02,260.81,260.81,262.98,253.02,256.47,258.2,257.77,250.44,,14,968,28,14.81,
31.01.19 23:11:50,26.08,290.33,296.16,302.93,287.65,273.92,274.36,274.8,272.16,268.65,266.47,264.72,264.72,261.24,262.54,263.41,253.45,259.94,261.67,262.98,252.59,257.34,258.64,257.77,250.44,,14,968,28,14.79,
31.01.19 23:12:05,26.33,296.61,291.67,297.51,293.47,274.36,269.09,270.41,270.41,268.22,268.65,264.72,264.29,262.54,263.41,263.41,253.88,260.81,261.67,262.98,253.02,257.77,259.07,256.9,250.87,,14,968,28,14.81,
31.01.19 23:12:20,26.58,290.33,291.67,300.67,287.21,271.28,272.16,273.48,268.22,267.34,266.9,262.11,263.85,262.11,263.41,263.41,252.59,259.94,261.24,263.41,253.02,256.9,258.64,256.9,250.87,,14,968,28,14.81,
31.01.19 23:12:35,26.83,299.32,288.99,300.22,293.92,274.36,273.04,274.36,267.34,268.65,267.78,263.41,263.41,261.67,262.11,263.85,253.88,259.94,261.67,262.54,252.16,256.47,258.64,256.47,250.44,,14,968,28,14.79,
31.01.19 23:12:50,27.08,290.33,296.16,305.65,284.98,271.28,276.56,271.72,271.72,265.59,267.78,263.85,261.67,262.11,262.11,263.41,253.02,260.37,261.67,262.98,252.16,256.9,258.64,256.9,250.44,,14,968,28,14.81,
31.01.19 23:13:05,27.33,287.21,289.44,303.38,292.57,274.36,274.36,273.04,269.97,265.59,266.9,265.16,264.72,262.54,263.41,262.98,252.16,259.5,261.67,262.54,253.02,256.9,258.2,257.34,250.44,,14,968,28,14.79,
31.01.19 23:13:20,27.58,293.47,293.92,300.22,293.47,277,272.16,271.72,270.41,266.9,266.9,263.41,262.11,262.11,261.67,262.54,253.02,260.37,261.24,262.11,252.59,256.47,257.77,256.9,250.01,,14,968,28,14.81,
31.01.19 23:13:35,27.83,287.21,286.76,293.92,283.2,272.6,272.16,270.84,268.22,267.34,267.34,261.24,262.54,260.37,261.67,262.98,252.16,259.5,261.24,263.41,252.16,256.47,258.2,256.04,250.01,,14,968,28,14.82,
31.01.19 23:13:50,28.08,293.47,301.12,293.02,291.67,272.6,272.16,271.28,269.53,266.9,266.9,262.98,263.85,262.11,262.11,262.98,254.31,259.94,261.24,262.11,252.16,257.34,257.34,257.34,250.44,,14,968,28,14.81,
31.01.19 23:14:05,28.33,296.16,296.16,298.41,289.88,271.28,271.72,271.72,272.16,266.47,266.03,263.41,263.85,260.37,260.81,262.11,253.45,259.94,260.81,262.54,251.73,256.04,258.2,256.47,249.58,,14,968,28,14.81,
31.01.19 23:14:20,28.58,293.47,296.61,298.86,292.12,273.04,272.16,272.6,267.78,266.9,266.9,262.98,265.59,260.81,261.67,264.29,253.45,259.94,261.67,262.98,252.59,257.34,258.2,257.77,250.01,,14,968,28,14.79,
31.01.19 23:14:35,28.83,290.33,296.16,298.41,294.36,273.92,273.04,269.53,269.53,267.78,264.29,264.29,262.11,261.24,262.98,262.98,252.16,259.94,261.67,262.11,252.16,256.04,258.2,256.04,250.44,,14,968,28,14.79,
31.01.19 23:14:50,29.08,287.21,291.23,308.83,288.99,269.97,271.72,270.41,272.6,266.47,266.47,261.67,262.98,261.67,261.67,261.67,253.02,259.5,261.24,262.54,252.16,256.47,258.64,256.9,249.58,,14,968,28,14.79,
31.01.19 23:15:05,29.33,293.47,301.12,306.56,287.21,268.65,272.16,273.92,271.28,266.9,267.78,263.41,261.24,259.5,262.11,262.98,252.59,259.94,261.24,261.67,253.02,257.34,258.64,256.47,249.58,,14,968,28,14.77,
31.01.19 23:15:20,29.58,290.78,291.67,303.84,289.44,274.36,271.28,273.48,270.84,267.34,265.59,262.54,263.85,261.67,262.11,262.98,253.02,260.37,261.67,263.41,252.59,257.34,258.64,256.47,250.44,,14,968,28,14.79,
31.01.19 23:15:35,29.83,293.47,284.53,299.32,290.33,275.68,272.16,271.28,271.72,266.9,266.03,265.16,262.98,261.67,262.54,262.98,253.45,259.94,261.24,262.54,252.16,256.9,258.64,256.47,250.01,,14,968,28,14.79,
31.01.19 23:15:50,30.08,296.16,293.92,295.71,289.88,277,273.04,273.04,273.48,266.03,266.9,262.11,264.72,260.81,262.98,263.41,252.16,259.94,260.81,262.54,251.73,256.47,258.64,256.04,250.01,,14,968,28,14.79,
31.01.19 23:16:05,30.33,289.88,300.67,305.2,294.81,270.84,276.12,272.16,268.65,266.03,265.59,262.54,261.24,262.11,261.67,261.24,252.59,259.07,259.94,262.54,251.3,256.04,257.77,256.04,249.15,,14,968,28,14.79,
31.01.19 23:16:20,30.58,296.16,291.67,307.92,291.23,274.36,272.16,269.97,271.28,265.59,268.22,264.72,262.54,260.81,261.24,262.54,253.02,259.94,261.24,262.98,252.16,256.04,258.64,256.9,250.44,,14,968,28,14.77,
31.01.19 23:16:35,30.83,289.88,293.92,298.86,292.57,269.97,273.92,270.84,270.84,264.72,265.16,263.41,262.54,260.37,262.54,262.98,251.73,259.5,260.37,261.24,251.3,255.61,258.2,256.47,250.01,,14,968,28,14.77,
31.01.19 23:16:50,31.08,302.48,293.92,306.56,293.02,274.36,277.89,268.65,273.04,267.78,266.03,262.98,261.67,261.24,262.98,262.98,253.45,259.94,260.81,262.98,251.3,256.47,258.2,256.04,249.58,,14,968,28,14.77,
31.01.19 23:17:05,31.33,290.33,291.23,294.36,287.21,268.65,273.04,271.28,271.28,267.34,265.59,262.54,262.54,261.67,262.54,262.11,252.59,259.5,260.37,261.67,250.87,256.04,258.2,256.04,250.01,,14,968,28,14.77,
31.01.19 23:17:20,31.58,290.33,291.67,301.57,294.81,273.04,274.36,270.41,269.09,266.9,264.72,262.54,261.67,260.81,261.67,262.54,252.59,259.94,261.24,262.11,251.73,256.04,258.2,256.47,249.58,,14,968,28,14.77,
31.01.19 23:17:35,31.83,289.88,298.41,293.47,293.02,271.28,273.04,267.34,266.9,265.16,265.59,261.67,265.16,260.81,260.81,261.67,251.73,259.07,260.37,261.24,251.73,256.04,257.77,255.61,249.15,,14,968,28,14.77,
31.01.19 23:17:50,32.08,287.21,298.86,296.16,289.88,272.6,270.84,266.9,269.97,265.16,264.72,264.29,262.54,261.24,262.11,262.11,253.02,258.64,261.24,262.54,252.16,256.04,258.64,256.47,250.01,,14,968,28,14.77,
31.01.19 23:18:05,32.33,293.02,298.41,298.86,289.88,271.28,273.92,268.22,269.09,264.72,265.16,261.67,260.81,259.07,261.24,261.24,252.59,259.07,259.5,262.11,251.3,255.61,257.34,256.04,250.01,,14,968,28,14.75,
31.01.19 23:18:20,32.58,287.21,293.92,303.84,288.99,271.28,275.24,274.36,268.65,265.59,265.59,262.98,262.54,259.94,261.67,262.54,251.73,259.07,260.81,261.67,251.3,256.04,257.34,256.04,249.58,,14,968,28,14.77,
31.01.19 23:18:35,32.83,293.47,296.16,295.71,287.65,268.65,272.16,272.6,270.84,264.29,265.59,262.54,261.24,259.94,261.67,262.54,250.87,259.5,259.5,262.11,250.87,256.47,257.77,256.47,248.72,,14,968,28,14.75,
31.01.19 23:18:50,33.08,287.21,288.99,300.67,283.65,269.97,271.72,272.16,267.78,266.03,265.59,262.98,262.11,259.07,262.11,262.11,250.87,259.5,259.94,261.24,251.73,256.04,257.77,256.47,248.72,,14,968,28,14.75,
31.01.19 23:19:05,33.33,287.21,291.23,303.38,291.67,269.97,271.72,273.04,269.53,266.47,265.59,262.98,262.11,260.37,260.81,262.54,252.59,259.07,260.37,260.81,252.16,255.61,257.34,256.47,249.15,,14,968,28,14.77,
31.01.19 23:19:20,33.58,287.21,288.99,297.96,286.76,271.28,270.84,270.84,273.92,266.9,266.03,260.81,261.67,260.37,262.54,262.54,252.16,259.07,260.37,262.54,251.3,256.47,257.34,256.04,249.58,,14,968,28,14.77,
31.01.19 23:19:35,33.83,290.33,291.67,300.22,292.12,274.36,272.16,273.48,269.09,267.34,266.47,262.11,262.54,260.37,262.54,262.54,251.3,258.64,260.37,261.24,251.3,255.61,257.34,256.04,249.58,,14,968,28,14.77,
31.01.19 23:19:50,34.08,293.47,291.67,301.12,285.42,269.97,274.36,272.6,273.48,266.47,264.72,262.54,263.85,260.37,262.11,262.11,251.73,259.07,260.81,262.11,251.73,256.04,258.2,255.61,249.15,,14,968,28,14.75,
31.01.19 23:20:05,34.33,296.16,284.53,302.93,286.31,271.28,273.04,267.78,272.6,265.59,265.16,262.11,261.67,259.94,260.81,262.54,251.73,258.64,259.5,261.24,250.87,256.04,257.34,255.18,249.58,,14,968,28,14.75,
31.01.19 23:20:20,34.58,287.21,293.47,293.47,295.26,269.97,272.16,273.48,269.53,266.9,267.34,262.54,262.54,261.24,261.67,261.67,250.87,258.64,259.5,261.67,250.87,255.18,257.34,255.61,249.58,,14,968,28,14.75,
31.01.19 23:20:35,34.83,284.09,288.99,300.67,287.21,271.28,273.04,268.65,265.59,266.9,265.59,263.85,261.24,260.37,260.37,261.24,251.3,257.77,259.94,261.24,250.87,256.04,257.77,256.04,249.15,,14,968,28,14.73,
31.01.19 23:20:50,35.08,298.86,286.31,295.71,287.21,272.6,273.04,271.72,271.28,267.34,265.16,262.98,259.5,258.2,260.37,260.37,251.73,258.64,259.5,261.67,250.44,256.04,257.34,256.04,249.15,,14,968,28,14.73,
31.01.19 23:21:05,35.33,287.21,296.16,298.86,291.23,272.6,273.92,269.53,268.65,267.78,265.16,262.98,262.54,259.07,261.24,262.11,251.3,259.07,259.94,261.24,250.87,255.61,257.34,255.18,249.58,,14,968,28,14.73,
31.01.19 23:21:20,35.58,290.33,291.67,303.84,290.78,269.97,269.97,268.22,266.47,267.34,266.03,263.41,261.67,259.94,261.24,262.54,250.87,259.07,260.37,261.67,251.3,256.47,257.34,256.04,249.15,,14,968,28,14.73,
31.01.19 23:21:35,35.83,293.02,293.47,301.12,286.76,271.28,272.16,273.48,267.34,265.59,264.72,264.72,263.41,259.94,259.5,262.11,250.87,259.5,259.94,261.67,250.87,255.18,257.34,255.61,248.72,,14,968,28,14.73,
31.01.19 23:21:50,36.08,296.16,284.09,300.67,289.44,275.24,276.56,273.04,270.84,267.34,264.72,261.24,259.94,259.94,261.24,262.11,251.73,258.2,260.37,260.81,251.73,256.04,257.34,255.61,249.58,,14,968,28,14.72,
31.01.19 23:22:05,36.33,293.47,291.67,294.81,286.76,271.72,275.68,270.84,269.97,266.9,266.47,264.29,261.67,259.94,261.24,262.98,251.3,258.64,259.94,262.11,251.3,256.04,257.77,255.61,249.58,,14,968,28,14.73,
31.01.19 23:22:20,36.58,293.02,293.92,293.47,295.71,269.97,275.24,272.16,268.22,265.59,266.47,261.67,262.11,259.94,260.81,260.81,250.44,258.2,259.94,260.81,251.3,255.61,257.34,256.04,249.15,,14,968,28,14.73,
31.01.19 23:22:35,36.83,289.88,293.47,298.86,288.99,273.92,271.72,269.97,265.16,266.47,265.16,261.24,262.98,259.5,260.37,260.37,251.73,258.64,259.07,261.67,250.44,255.18,256.9,255.18,248.29,,14,968,28,14.72,
31.01.19 23:22:50,37.08,293.02,293.47,293.92,288.54,272.6,273.04,267.34,267.78,266.03,265.16,262.11,261.67,259.5,261.67,262.11,251.3,259.07,259.5,260.81,250.87,255.61,256.9,254.74,248.72,,14,968,28,14.72,
31.01.19 23:23:05,37.33,289.88,286.31,297.96,292.57,268.22,273.04,271.72,270.41,264.72,266.03,261.24,261.67,259.5,261.24,261.24,251.3,258.2,259.94,260.81,250.44,255.18,257.77,254.31,248.72,,14,968,28,14.73,
31.01.19 23:23:20,37.58,287.21,286.76,295.71,289.88,269.97,277.45,269.09,269.53,265.59,265.16,262.98,262.11,259.94,261.24,261.67,251.3,258.64,259.5,261.24,250.44,255.18,256.9,255.61,248.72,,14,968,28,14.72,
31.01.19 23:23:35,37.83,293.02,291.23,301.12,288.54,272.6,272.16,269.09,267.34,264.29,265.59,262.98,259.5,259.5,259.94,261.67,251.73,257.77,259.5,261.67,251.3,255.61,256.9,255.61,248.72,,14,968,28,14.72,
31.01.19 23:23:50,38.08,290.33,286.76,296.61,287.21,271.28,270.84,270.41,267.34,267.34,266.47,261.24,259.5,259.5,261.24,262.11,251.73,258.64,259.07,260.81,250.44,254.74,256.9,255.61,249.15,,14,968,28,14.72,
31.01.19 23:24:05,38.33,293.02,291.23,302.93,288.54,265.59,270.84,271.72,267.78,266.03,264.72,261.24,262.11,260.81,259.94,260.37,251.3,257.77,259.5,260.81,250.87,254.74,257.34,255.18,248.72,,14,968,28,14.72,
31.01.19 23:24:20,38.58,299.32,291.23,298.86,288.54,271.28,273.04,271.72,270.41,265.59,266.03,261.24,261.67,260.81,261.24,261.24,250.44,257.77,259.5,260.81,250.87,255.61,256.47,254.74,249.15,,14,968,28,14.72,
31.01.19 23:24:35,38.83,290.33,298.86,296.16,285.42,272.6,273.04,269.97,268.65,265.59,263.85,260.37,262.54,259.07,260.81,261.24,251.3,258.2,259.07,261.24,251.73,255.61,256.47,256.04,248.72,,14,968,28,14.7,
31.01.19 23:24:50,39.08,293.02,286.76,293.47,288.54,271.28,269.97,271.72,269.09,264.72,264.72,262.54,261.67,259.94,261.24,262.11,250.87,257.77,259.94,260.37,250.87,255.18,256.9,255.18,248.72,,14,968,28,14.7,
31.01.19 23:25:05,39.33,296.16,288.99,299.32,291.67,275.68,269.97,271.28,266.03,266.9,265.59,261.24,261.24,259.07,260.81,261.67,250.01,258.2,259.5,261.24,250.44,254.74,257.34,255.18,248.72,,14,968,28,14.7,
31.01.19 23:25:20,39.58,284.09,286.76,298.86,291.23,269.97,273.04,270.84,271.72,267.34,266.9,260.81,262.11,258.2,261.24,261.67,250.01,257.77,259.07,260.37,250.87,254.74,256.04,255.18,248.72,,14,968,28,14.7,
31.01.19 23:25:35,39.83,289.88,288.99,296.61,295.71,268.22,270.84,267.34,269.53,264.29,264.72,262.11,261.67,259.07,259.94,260.37,250.87,258.2,259.07,260.37,250.87,255.18,256.9,255.18,249.15,,14,968,28,14.7,
31.01.19 23:25:50,40.08,290.33,289.44,291.67,292.12,271.72,270.84,270.84,265.59,266.9,264.72,260.37,263.41,258.64,261.67,260.81,250.87,258.64,259.07,260.37,250.44,255.61,256.9,255.18,249.15,,14,968,28,14.7,
31.01.19 23:26:06,40.35,289.88,293.47,290.33,289.88,266.9,272.6,271.72,269.09,266.47,263.41,261.24,259.5,258.64,259.94,260.81,251.3,257.34,258.2,260.81,250.87,254.74,255.61,254.31,248.29,,14,968,28,14.7,
31.01.19 23:26:21,40.6,296.16,296.16,296.16,286.76,273.92,270.84,267.78,265.16,265.16,264.29,260.37,259.94,259.07,259.94,261.24,250.01,258.2,259.5,260.37,250.44,255.61,256.9,255.18,248.29,,14,968,28,14.7,
31.01.19 23:26:36,40.85,293.02,293.47,294.81,286.31,270.84,272.6,271.28,269.53,264.72,262.98,260.81,261.67,259.07,260.37,261.24,250.01,257.77,258.2,259.94,250.01,254.74,256.47,255.18,247.43,,14,968,28,14.7,
31.01.19 23:26:51,41.1,290.33,288.99,298.41,290.33,269.97,271.72,273.48,267.34,264.29,264.29,260.37,262.11,258.2,260.37,260.37,250.44,258.2,258.64,260.81,250.44,254.74,256.9,254.74,249.15,,14,968,28,14.68,
31.01.19 23:27:06,41.35,284.53,284.53,293.92,290.33,269.97,272.16,273.92,268.65,265.16,265.16,261.24,261.24,259.5,259.5,259.94,250.87,257.77,259.94,260.37,250.44,254.74,256.47,255.61,248.72,,14,968,28,14.68,
31.01.19 23:27:21,41.6,287.21,288.99,303.38,294.36,267.34,274.36,271.72,266.03,264.29,264.29,262.54,262.54,259.07,260.37,260.81,250.87,258.2,259.5,260.37,250.01,255.18,256.9,254.74,248.29,,14,968,28,14.68,
31.01.19 23:27:36,41.85,290.33,291.67,293.47,296.16,274.36,268.65,269.09,266.03,265.59,266.03,261.24,260.81,258.2,260.81,260.81,250.87,257.34,259.5,260.37,250.01,255.61,256.47,254.74,248.29,,14,968,28,14.7,
31.01.19 23:27:51,42.1,293.47,288.99,293.02,288.1,269.97,272.16,271.28,269.97,265.16,264.72,262.54,260.81,258.2,261.24,261.24,251.3,257.34,259.07,259.94,250.87,255.61,256.47,254.74,248.29,,14,968,28,14.68,
31.01.19 23:28:06,42.35,296.16,288.99,300.22,288.1,275.24,270.84,269.97,268.65,264.29,265.16,261.67,262.54,258.64,260.37,261.24,250.01,257.34,258.64,260.81,249.58,254.31,256.47,254.74,248.29,,14,968,28,14.68,
31.01.19 23:28:21,42.6,287.21,288.99,292.57,289.88,266.9,270.84,268.22,270.41,264.29,264.72,262.11,258.64,259.07,260.81,259.94,250.87,258.2,257.77,260.81,249.15,254.74,256.04,255.18,248.72,,14,968,28,14.68,
31.01.19 23:28:36,42.85,293.47,296.16,301.57,284.53,269.97,272.16,271.72,270.41,266.47,265.59,261.24,259.94,259.94,260.81,259.5,250.87,257.77,258.64,260.37,249.58,254.74,256.9,254.74,248.72,,14,968,28,14.68,
31.01.19 23:28:51,43.1,289.88,295.71,296.16,291.23,268.22,271.72,268.65,268.65,263.85,261.67,262.54,259.5,259.07,260.37,259.94,250.44,256.9,258.2,260.81,249.15,254.74,256.04,254.31,247.43,,14,968,28,14.68,
31.01.19 23:29:06,43.35,295.71,295.71,294.36,292.12,269.53,269.53,273.48,266.9,263.85,262.98,261.24,261.24,259.07,259.94,259.94,251.73,257.77,258.64,259.5,250.44,255.18,255.61,254.31,248.29,,14,968,28,14.68,
31.01.19 23:29:21,43.6,287.21,298.41,298.86,286.31,269.97,273.04,268.65,266.9,265.59,265.16,259.94,261.24,258.64,260.81,259.94,250.87,257.77,258.2,259.94,250.01,254.31,256.47,254.74,247.86,,14,968,28,14.66,
31.01.19 23:29:36,43.85,286.76,291.23,296.16,291.23,272.16,270.41,268.65,271.72,264.72,265.16,259.5,260.37,258.2,259.94,260.81,250.44,257.34,258.2,259.5,250.01,254.74,256.47,255.18,247.86,,14,968,28,14.66,
31.01.19 23:29:51,44.1,290.33,286.76,291.23,286.76,273.04,270.84,268.65,267.78,263.85,263.41,262.98,262.11,259.5,260.37,260.81,250.87,257.34,259.5,259.94,249.58,254.74,256.9,255.18,248.29,,14,968,28,14.65,
31.01.19 23:30:06,44.35,290.33,293.47,296.61,289.44,268.65,271.72,270.84,269.09,264.29,263.41,258.64,261.67,258.2,260.37,258.64,250.44,257.77,258.2,260.81,250.01,254.74,256.04,254.74,247.86,,14,968,28,14.66,
31.01.19 23:30:21,44.6,284.53,296.16,303.38,290.33,273.92,269.53,270.84,269.53,265.16,262.54,260.81,260.81,258.64,260.81,261.24,250.01,256.47,258.64,260.81,250.44,253.88,256.47,255.18,247.43,,14,968,28,14.66,
31.01.19 23:30:36,44.85,289.88,293.47,297.96,286.31,269.53,272.6,269.97,266.03,262.54,264.29,259.5,261.67,259.07,260.37,260.81,250.44,257.34,257.77,259.94,249.15,253.45,256.04,254.31,247.43,,14,968,28,14.65,
31.01.19 23:30:51,45.1,293.02,293.47,301.12,284.09,271.28,271.72,271.72,270.41,263.41,265.59,260.37,259.07,258.64,259.94,259.94,249.15,258.2,258.2,260.37,249.58,253.88,255.61,254.31,247.86,,14,968,28,14.66,
31.01.19 23:31:06,45.35,287.21,286.76,288.54,287.65,269.97,269.97,269.53,271.28,262.98,262.11,261.67,262.54,258.64,259.94,260.37,250.01,257.34,258.64,259.07,250.44,253.88,256.04,254.31,248.29,,14,968,28,14.65,
31.01.19 23:31:21,45.6,293.02,296.16,301.12,290.78,268.65,273.04,272.6,266.9,264.29,265.16,261.24,261.24,258.2,260.37,261.24,250.87,257.34,257.77,259.94,248.72,254.74,256.04,254.31,247.86,,14,968,28,14.65,
31.01.19 23:31:36,45.85,287.21,293.47,295.26,291.23,273.92,273.92,272.16,266.9,264.29,264.29,261.67,260.81,258.2,259.07,259.94,250.44,257.34,258.2,259.94,250.01,254.31,256.04,255.18,247.43,,14,968,28,14.64,
31.01.19 23:31:51,46.1,296.16,293.92,290.78,288.99,273.92,273.04,273.04,269.53,264.29,262.54,259.94,259.5,258.2,260.37,261.24,250.44,257.34,259.07,259.94,250.01,254.31,256.04,254.74,247.86,,14,968,28,14.64,
31.01.19 23:32:06,46.35,295.71,288.54,297.51,286.31,266.9,271.28,268.65,266.9,263.85,262.54,260.37,262.11,258.64,259.07,260.37,249.58,257.34,257.34,259.07,249.15,253.88,255.61,253.88,247,,14,968,28,14.65,
31.01.19 23:32:21,46.6,295.71,291.23,300.67,290.78,273.92,270.41,270.41,270.84,264.29,262.98,261.24,259.5,258.2,259.5,261.24,250.44,256.9,258.2,259.5,248.72,254.74,255.61,254.31,247.43,,14,968,28,14.65,
31.01.19 23:32:36,46.85,290.33,293.92,296.16,286.31,271.72,269.09,266.9,267.78,264.72,263.41,262.11,261.24,258.2,259.07,260.37,250.44,257.77,258.2,260.81,250.44,254.74,256.47,255.18,248.72,,14,968,28,14.64,
31.01.19 23:32:51,47.1,290.33,300.67,293.92,284.53,271.28,271.72,269.53,266.47,264.29,263.85,262.98,259.5,258.64,259.94,259.94,250.87,256.9,257.77,259.94,250.01,254.31,256.47,254.31,247.86,,14,968,28,14.64,
31.01.19 23:33:06,47.35,287.65,293.92,293.92,290.78,267.34,269.97,271.28,269.09,264.72,263.85,259.94,261.24,258.64,259.94,260.81,249.58,257.34,258.64,259.5,250.44,255.18,256.04,254.74,247.86,,14,968,28,14.64,
31.01.19 23:33:21,47.6,287.21,293.47,295.26,287.65,271.28,273.04,271.28,266.47,264.29,262.98,259.94,260.81,258.2,259.94,259.94,248.72,257.34,257.34,259.94,249.58,253.88,256.04,253.88,247.43,,14,968,28,14.61,
31.01.19 23:33:36,47.85,290.33,296.16,301.12,282.76,268.65,269.53,271.72,266.03,264.29,264.72,261.24,260.81,258.2,259.94,260.81,249.58,256.04,258.2,259.5,249.15,254.31,256.04,254.31,247,,14,968,28,14.64,
31.01.19 23:33:51,48.1,287.21,291.23,297.96,288.1,271.28,271.72,268.22,269.53,264.29,262.98,259.5,259.94,258.2,259.07,259.94,250.44,257.77,258.2,259.07,248.72,253.88,255.18,254.74,247,,14,968,28,14.64,
31.01.19 23:34:06,48.35,287.21,291.67,299.77,291.23,271.28,272.16,266.47,267.34,265.16,264.72,260.81,260.81,258.2,259.94,259.94,248.72,257.34,258.64,259.5,250.01,254.31,255.61,254.74,247.43,,14,968,28,14.63,
31.01.19 23:34:21,48.6,293.02,293.47,305.65,287.65,268.22,271.72,269.53,266.9,263.41,263.41,259.94,259.94,257.34,258.64,260.37,249.58,256.9,257.77,259.5,249.15,254.74,255.61,254.74,247.43,,14,968,28,14.64,
31.01.19 23:34:36,48.85,293.02,291.23,296.61,280.98,269.97,271.72,271.28,269.53,264.72,263.85,260.81,259.5,257.77,258.64,260.37,250.01,256.9,257.34,258.64,249.15,253.88,255.61,254.31,247.86,,14,968,28,14.63,
31.01.19 23:34:51,49.1,293.47,291.23,298.86,289.88,267.34,267.34,267.34,268.22,264.29,263.85,259.5,261.67,258.64,259.5,259.5,249.15,257.34,258.2,259.94,249.58,253.88,256.04,254.31,247.86,,14,968,28,14.63,
31.01.19 23:35:06,49.35,293.02,291.23,295.71,286.31,266.9,270.84,268.22,269.09,264.72,262.98,260.37,259.5,258.64,259.07,259.5,250.44,256.9,258.2,259.07,249.15,253.45,255.18,253.88,247.43,,14,968,28,14.63,
31.01.19 23:35:21,49.6,287.21,298.41,300.22,292.57,269.97,269.97,272.6,270.41,264.29,263.85,261.67,260.37,257.34,260.37,259.94,250.44,257.34,257.77,260.37,249.58,253.45,255.61,254.31,247.43,,14,968,28,14.61,
31.01.19 23:35:36,49.85,289.88,291.23,293.92,280.54,271.28,269.53,269.97,269.53,264.72,261.67,259.5,262.11,257.77,259.94,259.5,249.58,256.04,258.2,259.07,248.72,254.31,255.18,253.88,247,,14,968,28,14.61,
31.01.19 23:35:51,50.1,280.98,293.47,286.31,286.31,268.22,271.72,272.6,267.78,262.98,264.29,259.07,260.37,257.34,259.5,259.07,249.58,256.47,257.77,259.07,249.15,253.45,255.18,253.88,247.43,,14,968,28,14.61,
31.01.19 23:36:06,50.35,284.53,296.16,293.92,288.1,272.6,272.16,269.09,270.84,262.98,263.41,259.07,261.24,258.64,259.07,259.5,250.44,256.47,257.77,259.5,249.58,253.88,255.18,253.88,247.43,,14,968,28,14.61,
31.01.19 23:36:21,50.6,296.16,295.71,291.67,285.87,272.6,271.72,267.78,265.59,264.72,263.85,261.24,260.37,257.34,258.2,259.5,250.44,256.9,258.2,259.5,249.58,253.88,255.18,254.31,247.43,,14,968,28,14.61,
31.01.19 23:36:36,50.85,286.76,283.65,300.22,285.87,269.53,269.53,269.97,268.65,261.67,261.67,258.64,258.2,256.9,258.64,259.07,250.01,256.04,257.34,258.64,248.29,253.02,255.18,253.88,247,,14,968,28,14.61,
31.01.19 23:36:51,51.1,293.02,290.78,298.41,293.92,270.84,270.41,267.78,269.09,263.41,263.85,259.94,261.24,258.64,259.5,259.5,249.58,256.47,257.34,258.64,249.58,253.88,255.18,253.88,247,,14,968,28,14.61,
31.01.19 23:37:06,51.35,289.88,288.54,293.02,292.57,273.92,270.41,271.28,266.47,263.85,263.41,261.24,259.07,257.77,258.64,259.5,249.15,256.04,256.9,257.34,249.15,253.02,255.61,253.45,246.58,,14,968,28,14.59,
31.01.19 23:37:21,51.6,287.21,288.99,294.36,286.31,268.65,269.97,269.97,268.22,262.98,264.29,261.24,259.94,258.64,259.5,259.5,249.58,257.34,257.34,259.07,249.15,253.88,255.18,254.74,247.43,,14,968,28,14.59,
31.01.19 23:37:36,51.85,295.71,293.02,296.16,285.42,272.16,271.28,269.53,269.09,262.11,262.11,259.07,260.37,257.77,259.07,258.2,249.15,256.04,256.9,258.2,248.29,253.02,254.74,253.88,246.58,,14,968,28,14.59,
31.01.19 23:37:51,52.1,296.16,279.21,288.99,285.42,272.6,273.04,268.65,269.53,264.29,265.16,261.24,262.54,258.2,259.07,259.5,250.44,256.9,258.2,258.64,248.72,253.02,254.74,253.45,247,,14,968,28,14.59,
31.01.19 23:38:06,52.35,287.21,291.23,293.02,293.47,272.6,270.41,269.97,266.03,262.11,263.85,259.5,259.94,256.47,258.64,258.64,249.58,256.04,257.34,259.5,248.29,253.45,254.74,253.88,247.43,,14,968,28,14.59,
31.01.19 23:38:21,52.6,289.88,283.65,292.12,288.1,268.22,270.41,272.16,266.47,263.85,262.11,259.94,260.81,257.77,259.07,258.64,250.01,257.34,257.77,258.2,248.72,253.45,254.31,253.88,247.43,,14,968,28,14.59,
31.01.19 23:38:36,52.85,293.02,291.23,296.61,295.71,268.65,270.84,269.09,268.22,263.41,264.29,260.81,261.67,258.2,259.5,259.94,249.58,256.47,256.9,258.64,248.72,253.88,255.61,253.88,246.58,,14,968,28,14.59,
31.01.19 23:38:51,53.1,290.33,298.41,299.32,293.47,269.97,273.92,270.84,265.59,261.67,264.29,259.5,260.37,256.9,259.07,259.94,248.29,256.9,257.34,258.2,248.29,253.88,255.18,253.45,247,,14,968,28,14.59,
31.01.19 23:39:06,53.35,287.21,293.47,303.38,289.88,269.97,271.72,269.97,266.9,262.98,264.29,261.67,262.11,258.2,258.64,259.94,248.29,256.47,257.34,259.07,248.72,253.45,255.61,253.88,246.58,,14,968,28,14.59,
